episode,stage,avg_reward,agent_0_reward,agent_1_reward,actor_loss,critic_loss,reward_ma,reward_std
3092,hard,-10.261924618343164,-10.261924618343164,-10.261924618343164,4.574589729309082,0.5974006801843643,-12.42219051843734,4.711930912661577
3093,hard,-5.476378838065387,-5.476378838065387,-5.476378838065387,4.443070411682129,0.9743771255016327,-12.318522448209237,4.807547674028959
3094,hard,-10.247193783909175,-10.247193783909175,-10.247193783909175,4.176588535308838,0.4875732809305191,-12.31376443981822,4.809516562407893
3095,hard,-16.026630928929247,-16.026630928929247,-16.026630928929247,3.486907124519348,0.6763105392456055,-12.453230565341592,4.814144547723091
3096,hard,-6.545804965184108,-6.545804965184108,-6.545804965184108,4.042034387588501,0.7745219171047211,-12.23371297027145,4.828534339633013
3097,hard,-9.531065661882256,-9.531065661882256,-9.531065661882256,4.701600551605225,0.8780877888202667,-12.171781803324135,4.8432149313191575
3098,hard,-15.28772176073641,-15.28772176073641,-15.28772176073641,3.4425601959228516,0.8121849298477173,-12.26462736039552,4.857832245715701
3099,hard,-9.212126984959792,-9.212126984959792,-9.212126984959792,4.287672996520996,0.36463919281959534,-12.173638071133007,4.871807854468996
3100,hard,-10.088856918594155,-10.088856918594155,-10.088856918594155,4.50404953956604,1.0371835231781006,-12.134688765582684,4.880704785917726
3101,hard,-13.994417131571133,-13.994417131571133,-13.994417131571133,4.059885144233704,0.7002212107181549,-12.081183665486247,4.844504685600909
3102,hard,-18.44972785842804,-18.44972785842804,-18.44972785842804,3.9230457544326782,1.3350457549095154,-12.019478000953534,4.740156674406652
3103,hard,-10.650903555859824,-10.650903555859824,-10.650903555859824,4.2847572565078735,0.6411066055297852,-12.054900726820918,4.7228010834399266
3104,hard,-6.553154105819918,-6.553154105819918,-6.553154105819918,4.488131999969482,1.288023054599762,-11.993661532871023,4.774649890614114
3105,hard,-10.537027343473566,-10.537027343473566,-10.537027343473566,3.9295848608016968,0.8858042359352112,-11.807860606423262,4.642527758914122
3106,hard,-16.767502860160118,-16.767502860160118,-16.767502860160118,3.956003427505493,0.7706133723258972,-11.959569785216367,4.67876769466766
3107,hard,-25.202814384914543,-25.202814384914543,-25.202814384914543,3.6891623735427856,0.4693513810634613,-12.251870004785353,5.034335786000746
3108,hard,-12.276531736543696,-12.276531736543696,-12.276531736543696,4.5199925899505615,0.5342883616685867,-12.034666631512318,4.7831432618385215
3109,hard,-15.19231468002097,-15.19231468002097,-15.19231468002097,4.216984033584595,0.7562545537948608,-12.23737494657614,4.695354803285842
3110,hard,-9.236921586555543,-9.236921586555543,-9.236921586555543,3.4682353734970093,1.766417682170868,-12.186159937666558,4.714176865764941
3111,hard,-23.586173996293955,-23.586173996293955,-23.586173996293955,4.432969570159912,2.1041958332061768,-12.486691169445246,4.95127737599418
3112,hard,-11.999625683326595,-11.999625683326595,-11.999625683326595,3.534522533416748,1.0892742276191711,-12.319131416181934,4.818774934259704
3113,hard,-9.871274078318503,-9.871274078318503,-9.871274078318503,4.484146595001221,1.242388755083084,-12.267542963159048,4.831129139103475
3114,hard,-11.284253228254686,-11.284253228254686,-11.284253228254686,3.8375048637390137,0.5872943550348282,-12.149996344348713,4.780861053384971
3115,hard,-7.86193635892794,-7.86193635892794,-7.86193635892794,3.4972448348999023,1.2304040789604187,-12.062432594514526,4.81911786561928
3116,hard,-10.06922365096104,-10.06922365096104,-10.06922365096104,3.5753928422927856,0.5815776139497757,-12.085359282504598,4.806587361180684
3117,hard,-12.900016918454037,-12.900016918454037,-12.900016918454037,3.5516737699508667,0.5882109850645065,-12.105668092876401,4.8078667505928285
3118,hard,-12.267461918918427,-12.267461918918427,-12.267461918918427,3.6242963075637817,0.9869162142276764,-12.13030504928169,4.805427128740014
3119,hard,-7.407354901837329,-7.407354901837329,-7.407354901837329,4.447067975997925,1.310941994190216,-11.93485709722353,4.794583908620789
3120,hard,-16.697510115512333,-16.697510115512333,-16.697510115512333,3.948116660118103,0.3169804811477661,-12.161183489920763,4.745749642582086
3121,hard,-10.034709150940206,-10.034709150940206,-10.034709150940206,3.882438063621521,1.0731334388256073,-12.185452806099043,4.731402015907983
3122,hard,-14.8357068027795,-14.8357068027795,-14.8357068027795,4.243090629577637,0.617021769285202,-12.19776952011267,4.73760356656467
3123,hard,-13.984471453692143,-13.984471453692143,-13.984471453692143,3.758918523788452,1.1704153418540955,-12.331648821778623,4.690447041377832
3124,hard,-7.532227406345046,-7.532227406345046,-7.532227406345046,3.9330965280532837,1.4474846124649048,-12.158689632206183,4.705059880741432
3125,hard,-17.30131791149133,-17.30131791149133,-17.30131791149133,3.5397015810012817,3.069176197052002,-12.195273116091016,4.738342441746
3126,hard,-13.696930280839577,-13.696930280839577,-13.696930280839577,3.290565609931946,1.2598594427108765,-12.21177906872982,4.742182515201192
3127,hard,-16.867667914002702,-16.867667914002702,-16.867667914002702,4.2084596157073975,1.3690311908721924,-12.358768568972078,4.770804181149462
3128,hard,-8.73290246966056,-8.73290246966056,-8.73290246966056,3.938069462776184,0.843079686164856,-12.322058429645306,4.791877037614915
3129,hard,-10.483575002706687,-10.483575002706687,-10.483575002706687,4.05356240272522,0.7404848337173462,-12.37041125179346,4.760146450169947
3130,hard,-13.667833814322618,-13.667833814322618,-13.667833814322618,4.106864333152771,2.622552514076233,-12.472784304448565,4.731242687616004
3131,hard,-10.434649821417846,-10.434649821417846,-10.434649821417846,4.064676403999329,1.4793985486030579,-12.494657072022129,4.718980954293796
3132,hard,-15.384723773420653,-15.384723773420653,-15.384723773420653,3.98781156539917,3.1610769033432007,-12.516307015814613,4.729913540862567
3133,hard,-7.9542654019606625,-7.9542654019606625,-7.9542654019606625,4.359951734542847,0.8878722488880157,-12.486550953644034,4.754265610437483
3134,hard,-9.220887877408225,-9.220887877408225,-9.220887877408225,3.9634491205215454,0.47508829832077026,-12.346591821034801,4.745146060089095
3135,hard,-18.895108261279905,-18.895108261279905,-18.895108261279905,3.7384819984436035,0.9815780222415924,-12.396322880485085,4.801283856553053
3136,hard,-19.287225874584447,-19.287225874584447,-19.287225874584447,4.218880653381348,1.0286928415298462,-12.237835790059023,4.417730481666133
3137,hard,-9.007748414900755,-9.007748414900755,-9.007748414900755,3.418385863304138,0.839044839143753,-12.253668588296714,4.404421313023744
3138,hard,-11.768918494140301,-11.768918494140301,-11.768918494140301,4.053369045257568,0.5508332997560501,-12.263347184644843,4.402780629143332
3139,hard,-12.761390941196023,-12.761390941196023,-12.761390941196023,3.676838994026184,0.7242203056812286,-12.201887443456616,4.373263638303262
3140,hard,-8.789480389579232,-8.789480389579232,-8.789480389579232,4.150516152381897,1.0211346745491028,-12.242865833896133,4.330435195559897
3141,hard,-17.629776312540447,-17.629776312540447,-17.629776312540447,3.7510184049606323,0.9584788978099823,-12.475107366479294,4.301044212544459
3142,hard,-13.004256800664194,-13.004256800664194,-13.004256800664194,3.7937172651290894,1.1037592887878418,-12.529954010125714,4.289715984428326
3143,hard,-20.111008879609457,-20.111008879609457,-20.111008879609457,4.113020181655884,1.121880203485489,-12.822646610956596,4.297881586442737
3144,hard,-8.801669394982117,-8.801669394982117,-8.801669394982117,4.1817944049835205,0.8761716336011887,-12.793736123178055,4.320362395313127
3145,hard,-7.90187569713872,-7.90187569713872,-7.90187569713872,3.884753942489624,0.48259758949279785,-12.631241018542246,4.348984133706282
3146,hard,-14.266208689978006,-14.266208689978006,-14.266208689978006,4.2837700843811035,0.29448074102401733,-12.785649093038124,4.264753459438578
3147,hard,-7.762114098896849,-7.762114098896849,-7.762114098896849,4.033124804496765,1.7910232543945312,-12.750270061778417,4.299499230817555
3148,hard,-12.1126191668949,-12.1126191668949,-12.1126191668949,3.749223828315735,3.650708317756653,-12.686768009901586,4.284679161097961
3149,hard,-18.22134160414314,-18.22134160414314,-18.22134160414314,4.135680198669434,0.7108465433120728,-12.866952302285254,4.324822411879785
3150,hard,-5.184392753089517,-5.184392753089517,-5.184392753089517,3.7659621238708496,0.5787055790424347,-12.76886301897516,4.443117097841919
3151,hard,-12.927102704267442,-12.927102704267442,-12.927102704267442,3.8654191493988037,0.4883980005979538,-12.747516730429085,4.439671484042969
3152,hard,-14.363078183600107,-14.363078183600107,-14.363078183600107,3.933223247528076,1.4364907443523407,-12.665783736932527,4.3696174454848515
3153,hard,-11.998511836445568,-11.998511836445568,-11.998511836445568,4.10437536239624,1.5876359045505524,-12.692735902544241,4.361083611499377
3154,hard,-12.491501439740524,-12.491501439740524,-12.491501439740524,4.281406402587891,0.9569955170154572,-12.811502849222654,4.270387389460548
3155,hard,-12.674724714864315,-12.674724714864315,-12.674724714864315,4.203546762466431,0.8925834000110626,-12.854256796650468,4.257833809646501
3156,hard,-11.254136160158154,-11.254136160158154,-11.254136160158154,3.538854479789734,0.5543171614408493,-12.743989462650429,4.225692156390076
3157,hard,-9.561202941098092,-9.561202941098092,-9.561202941098092,3.8276978731155396,0.8016534447669983,-12.4311572337741,3.8464981350791807
3158,hard,-8.172745548404663,-8.172745548404663,-8.172745548404663,3.8728766441345215,0.7165673077106476,-12.34908151001132,3.8933621876092044
3159,hard,-9.78031736976458,-9.78031736976458,-9.78031736976458,4.422767639160156,1.1583769917488098,-12.24084156380619,3.887929954234871
3160,hard,-7.1339014913277,-7.1339014913277,-7.1339014913277,3.574063777923584,1.0209768116474152,-12.198781161901636,3.9322134155510526
3161,hard,-9.57877411903935,-9.57877411903935,-9.57877411903935,3.687762141227722,0.5733218044042587,-11.918633164356542,3.588304105261518
3162,hard,-11.309090260555939,-11.309090260555939,-11.309090260555939,3.928657054901123,0.3964731842279434,-11.904822455901131,3.589314746776795
3163,hard,-8.71410116735741,-8.71410116735741,-8.71410116735741,3.742510437965393,0.7517528235912323,-11.88167899768191,3.6063844735280886
3164,hard,-25.126519182703646,-25.126519182703646,-25.126519182703646,4.032434701919556,0.4698341190814972,-12.158524316770889,4.0620974450877565
3165,hard,-21.064065473208142,-21.064065473208142,-21.064065473208142,3.6492542028427124,1.8207035064697266,-12.422566899056491,4.203723368931525
3166,hard,-11.626891929116564,-11.626891929116564,-11.626891929116564,3.8179688453674316,1.465138554573059,-12.453720264619601,4.191681669171345
3167,hard,-9.177065814110675,-9.177065814110675,-9.177065814110675,3.547479033470154,1.1680445671081543,-12.379261242532735,4.216584462532844
3168,hard,-17.923043209459948,-17.923043209459948,-17.923043209459948,3.525015354156494,0.994908332824707,-12.492372868343566,4.288763080726153
3169,hard,-20.695053352844685,-20.695053352844685,-20.695053352844685,4.10074257850647,0.5096591413021088,-12.758126837363712,4.377997515815879
3170,hard,-19.32023217024021,-19.32023217024021,-19.32023217024021,4.231667518615723,1.3296779990196228,-12.810581278458269,4.44141263275202
3171,hard,-9.69953687275598,-9.69953687275598,-9.69953687275598,3.651434898376465,1.500070720911026,-12.803877832894587,4.445938405480254
3172,hard,-11.187962448732396,-11.187962448732396,-11.187962448732396,3.170422673225403,0.6144406050443649,-12.730922945813642,4.441843659667177
3173,hard,-13.963026730935633,-13.963026730935633,-13.963026730935633,3.446652889251709,0.5485533475875854,-12.730494051358514,4.441721183274529
3174,hard,-10.117954273399151,-10.117954273399151,-10.117954273399151,3.84506094455719,0.7999134957790375,-12.782208588699596,4.394767609508516
3175,hard,-8.51152856882627,-8.51152856882627,-8.51152856882627,3.9020438194274902,0.3553147464990616,-12.606412801846293,4.386101159215506
3176,hard,-14.825041610863172,-14.825041610863172,-14.825041610863172,3.31152606010437,0.3455203026533127,-12.628975028446764,4.3947183473668545
3177,hard,-5.968080211238656,-5.968080211238656,-5.968080211238656,3.9669851064682007,0.7168348431587219,-12.410983274391484,4.4501522570318155
3178,hard,-14.494571252501563,-14.494571252501563,-14.494571252501563,3.5973968505859375,0.3420758843421936,-12.526216650048305,4.4275068405682045
3179,hard,-22.63018758511269,-22.63018758511269,-22.63018758511269,4.052563428878784,0.8137926161289215,-12.769148901696425,4.641219632445465
3180,hard,-14.405408718089667,-14.405408718089667,-14.405408718089667,3.668498992919922,1.443971574306488,-12.783900399771767,4.64530461959577
3181,hard,-11.382705150735468,-11.382705150735468,-11.382705150735468,3.512360095977783,0.9111923277378082,-12.80286150635812,4.637448033926191
3182,hard,-17.664404338156665,-17.664404338156665,-17.664404338156665,3.8170254230499268,4.31040894985199,-12.848455117652838,4.674409132519087
3183,hard,-7.708850119757644,-7.708850119757644,-7.708850119757644,4.184480667114258,0.8253918290138245,-12.843546812008778,4.679778858718018
3184,hard,-12.48814426203121,-12.48814426203121,-12.48814426203121,4.0270676612854,1.248257577419281,-12.908891939701238,4.650883901264742
3185,hard,-5.001872631511928,-5.001872631511928,-5.001872631511928,3.785428285598755,1.7294867038726807,-12.631027227105879,4.700696997070673
3186,hard,-17.101957822977354,-17.101957822977354,-17.101957822977354,4.201421856880188,0.5444114506244659,-12.587321866073735,4.647403911433692
3187,hard,-20.870507065040236,-20.870507065040236,-20.870507065040236,3.214770555496216,0.9763420820236206,-12.824577039076528,4.7623161548460065
3188,hard,-17.227219463341452,-17.227219463341452,-17.227219463341452,3.7103636264801025,0.759580671787262,-12.933743058460548,4.8000341987295485
3189,hard,-6.505423889184806,-6.505423889184806,-6.505423889184806,4.38172173500061,1.0217446982860565,-12.808623717420325,4.885394573403804
3190,hard,-14.916108250355371,-14.916108250355371,-14.916108250355371,3.672234296798706,1.101636528968811,-12.931156274635848,4.859294047455666
3191,hard,-16.693374042541613,-16.693374042541613,-16.693374042541613,3.794988512992859,1.035358041524887,-12.91242822923587,4.842591456324716
3192,hard,-8.601092809102033,-8.601092809102033,-8.601092809102033,3.4779679775238037,1.3190261721611023,-12.824364949404629,4.880773048895117
3193,hard,-6.918862429040414,-6.918862429040414,-6.918862429040414,3.779934525489807,0.8980854451656342,-12.560522020393249,4.835190851348396
3194,hard,-10.410224577854216,-10.410224577854216,-10.410224577854216,3.615686297416687,1.4668384790420532,-12.592693124050689,4.814979845922814
3195,hard,-10.407970612523014,-10.407970612523014,-10.407970612523014,4.598969459533691,0.684018149971962,-12.642815022358375,4.778056023882767
3196,hard,-15.517626607328264,-15.517626607328264,-15.517626607328264,3.9804043769836426,0.676599383354187,-12.667843380705378,4.7899958730195875
3197,hard,-10.211549122793983,-10.211549122793983,-10.211549122793983,3.6457172632217407,0.5145779550075531,-12.716832081183322,4.751167782917053
3198,hard,-11.098346728383884,-11.098346728383884,-11.098346728383884,3.852297782897949,0.5211043506860733,-12.696546632413101,4.7559629948051905
3199,hard,-16.700960849513244,-16.700960849513244,-16.700960849513244,3.5498722791671753,0.7082442343235016,-12.666139017320504,4.724676339156635
3200,hard,-10.349211474842521,-10.349211474842521,-10.349211474842521,3.5239546298980713,1.4276840090751648,-12.769435391755565,4.612900893491873
3201,hard,-10.689760293891352,-10.689760293891352,-10.689760293891352,3.3970404863357544,1.5530422925949097,-12.724688543548043,4.622182436892031
3202,hard,-8.862315925063644,-8.862315925063644,-8.862315925063644,3.6755619049072266,0.4797031581401825,-12.614673298377314,4.647782853999454
3203,hard,-21.48305016815964,-21.48305016815964,-21.48305016815964,4.2447357177734375,0.6064349114894867,-12.804364065011594,4.812741828429516
3204,hard,-11.564473352263661,-11.564473352263661,-11.564473352263661,3.7148154973983765,0.43064628541469574,-12.785823503262057,4.8157563878830985
3205,hard,-9.688081042321363,-9.688081042321363,-9.688081042321363,3.8581576347351074,1.6165985465049744,-12.7260906298112,4.835644089782564
3206,hard,-6.805626112370426,-6.805626112370426,-6.805626112370426,3.5316903591156006,0.6529482305049896,-12.637120428855445,4.903723490927097
3207,hard,-13.399673707062279,-13.399673707062279,-13.399673707062279,3.765667676925659,0.8201444447040558,-12.713889844174728,4.884595196922732
3208,hard,-9.270716657595807,-9.270716657595807,-9.270716657595807,3.8316293954849243,1.3223328590393066,-12.73584926635855,4.866196563882749
3209,hard,-13.737040607584163,-13.737040607584163,-13.737040607584163,3.356462001800537,1.2122456431388855,-12.814983731114943,4.849295515957554
3210,hard,-16.155321617014632,-16.155321617014632,-16.155321617014632,3.775756597518921,0.36468616127967834,-12.995412133628681,4.801196968971688
3211,hard,-7.878180915988108,-7.878180915988108,-7.878180915988108,3.9021555185317993,0.44229426980018616,-12.961400269567656,4.831820386400833
3212,hard,-15.017976489674682,-15.017976489674682,-15.017976489674682,3.5286107063293457,0.721139669418335,-13.03557799415003,4.83440515032618
3213,hard,-14.925286464887986,-14.925286464887986,-14.925286464887986,3.7653437852859497,0.46594394743442535,-13.159801700100642,4.800778942752006
3214,hard,-13.863826752969914,-13.863826752969914,-13.863826752969914,4.170652866363525,0.5406712889671326,-12.934547851505968,4.481442013624993
3215,hard,-8.201688445532769,-8.201688445532769,-8.201688445532769,3.612983465194702,1.216234266757965,-12.67730031095246,4.373120331118787
3216,hard,-17.382947300746316,-17.382947300746316,-17.382947300746316,3.6383146047592163,1.7550002336502075,-12.792421418385056,4.42041184351219
3217,hard,-9.476464870410767,-9.476464870410767,-9.476464870410767,3.9380545616149902,1.1327641606330872,-12.798409399511057,4.415614643543877
3218,hard,-19.779944629347042,-19.779944629347042,-19.779944629347042,3.600218415260315,0.7591785490512848,-12.835547427908798,4.4671042123491365
3219,hard,-27.566647437158263,-27.566647437158263,-27.566647437158263,3.311050057411194,1.1827298998832703,-12.97297930959507,4.806638861604829
3220,hard,-12.066428943622878,-12.066428943622878,-12.066428943622878,3.457696318626404,0.5430282950401306,-12.827903245062723,4.719838594638819
3221,hard,-13.722598454728056,-13.722598454728056,-13.722598454728056,3.1765440702438354,0.5108724385499954,-12.908364476702166,4.699667909417527
3222,hard,-11.270716537915176,-11.270716537915176,-11.270716537915176,4.004046559333801,0.6120976805686951,-12.910019558485821,4.699064203735137
3223,hard,-15.393343864008333,-15.393343864008333,-15.393343864008333,3.583691358566284,0.6440674364566803,-12.938625901147274,4.709946432620484
3224,hard,-14.980625533223614,-14.980625533223614,-14.980625533223614,3.927170157432556,0.7615348994731903,-13.035879326343764,4.700709536411434
3225,hard,-12.764747742569623,-12.764747742569623,-12.764747742569623,3.8460370302200317,0.6661880910396576,-13.120943709818633,4.655430890931302
3226,hard,-10.907263867429062,-10.907263867429062,-10.907263867429062,4.034608721733093,1.119709551334381,-13.042588154949948,4.6591324658246265
3227,hard,-10.291122224398418,-10.291122224398418,-10.291122224398418,3.6138068437576294,0.5127454251050949,-13.129048995213145,4.564316744020061
3228,hard,-9.19390975568777,-9.19390975568777,-9.19390975568777,3.9121720790863037,0.9778314530849457,-13.023035765276868,4.593418337632836
3229,hard,-10.519896061545683,-10.519896061545683,-10.519896061545683,4.40431809425354,0.6193628162145615,-12.78082993480553,4.39134182522345
3230,hard,-25.07961884267071,-25.07961884267071,-25.07961884267071,3.9949556589126587,1.9655069708824158,-12.994314137297149,4.71915861882815
3231,hard,-13.797248601076067,-13.797248601076067,-13.797248601076067,3.1390624046325684,0.7539810240268707,-13.042605006303962,4.714682375605533
3232,hard,-9.738343435653952,-9.738343435653952,-9.738343435653952,3.524298071861267,0.7031984627246857,-12.884083788253909,4.689292910176577
3233,hard,-16.314819533123167,-16.314819533123167,-16.314819533123167,3.489693522453308,0.6687999069690704,-13.056203176521217,4.653262147185177
3234,hard,-12.805279890231311,-12.805279890231311,-12.805279890231311,3.5767829418182373,0.6449835300445557,-13.062545889085218,4.652688145481349
3235,hard,-16.03649757109669,-16.03649757109669,-16.03649757109669,3.3995306491851807,0.39843223989009857,-13.283238387876914,4.522421507461725
3236,hard,-10.53953144681285,-10.53953144681285,-10.53953144681285,3.633365511894226,0.6777359247207642,-13.151989860353627,4.504524979196473
3237,hard,-15.426692535446017,-15.426692535446017,-15.426692535446017,3.7503817081451416,1.1179491877555847,-13.04311356976174,4.3781754218741025
3238,hard,-5.118795898312895,-5.118795898312895,-5.118795898312895,4.049624443054199,0.5477906167507172,-12.80094509846117,4.47580427435677
3239,hard,-15.8209474423754,-15.8209474423754,-15.8209474423754,3.4656128883361816,0.2786969840526581,-12.98725556952498,4.401668557686484
3240,hard,-23.430520815552207,-23.430520815552207,-23.430520815552207,4.035297632217407,0.32684651017189026,-13.157543820828916,4.6362613157377055
3241,hard,-7.4571734115692765,-7.4571734115692765,-7.4571734115692765,3.856528401374817,0.9164085388183594,-12.972819808209472,4.676334273867759
3242,hard,-29.82112017993043,-29.82112017993043,-29.82112017993043,3.3348032236099243,0.4098116159439087,-13.39722035562604,5.204559318001465
3243,hard,-10.31726985631449,-10.31726985631449,-10.31726985631449,3.6690582036972046,0.5981146991252899,-13.46518850417152,5.140019926165651
3244,hard,-12.071730424617751,-12.071730424617751,-12.071730424617751,3.196440100669861,0.666673332452774,-13.498418621106792,5.125216065176487
3245,hard,-5.959773931014802,-5.959773931014802,-5.959773931014802,3.844686269760132,0.523008793592453,-13.409454687476627,5.217726285281507
3246,hard,-13.66580365638201,-13.66580365638201,-13.66580365638201,3.4142051935195923,1.8658881783485413,-13.372418228457702,5.209021712381699
3247,hard,-17.631298185704548,-17.631298185704548,-17.631298185704548,3.72455894947052,0.8710959255695343,-13.52081320971591,5.222805884921775
3248,hard,-3.644754844882027,-3.644754844882027,-3.644754844882027,3.9444518089294434,0.540190115571022,-13.371741372045877,5.396832836517221
3249,hard,-20.264280608966057,-20.264280608966057,-20.264280608966057,3.5129235982894897,0.8190587162971497,-13.443007767234931,5.464792466603718
3250,hard,-18.046932788139856,-18.046932788139856,-18.046932788139856,3.6461093425750732,0.339814692735672,-13.596962193500879,5.484250791166927
3251,hard,-13.866354063135857,-13.866354063135857,-13.866354063135857,3.743997812271118,0.39392055571079254,-13.660494068885768,5.468261419066251
3252,hard,-11.806950583832919,-11.806950583832919,-11.806950583832919,3.245805263519287,0.9269376993179321,-13.719386762061154,5.431262409911998
3253,hard,-13.056266773495587,-13.056266773495587,-13.056266773495587,4.2308666706085205,1.2139627933502197,-13.550851094167875,5.3149327600893175
3254,hard,-12.931240396866734,-12.931240396866734,-12.931240396866734,3.6983648538589478,1.3685577511787415,-13.578186435059935,5.3080183123518285
3255,hard,-5.307019981113383,-5.307019981113383,-5.307019981113383,3.790819764137268,1.1473016142845154,-13.490565213835772,5.4087481339157
3256,hard,-10.450037176251437,-10.450037176251437,-10.450037176251437,3.8331834077835083,0.8785802125930786,-13.563453435113395,5.340954641695291
3257,hard,-12.632600865727253,-12.632600865727253,-12.632600865727253,3.8056670427322388,1.1895061135292053,-13.548111978286695,5.342536129469024
3258,hard,-6.049125870366389,-6.049125870366389,-6.049125870366389,4.024610280990601,0.5010422915220261,-13.483680162542107,5.414121805684663
3259,hard,-12.30800286351817,-12.30800286351817,-12.30800286351817,3.8411927223205566,0.5198599994182587,-13.455099407660787,5.416528397248115
3260,hard,-16.41109097643973,-16.41109097643973,-16.41109097643973,3.9267977476119995,0.7857483625411987,-13.460214794849287,5.4192506294352185
3261,hard,-10.108485546255617,-10.108485546255617,-10.108485546255617,4.098554968833923,0.5543356835842133,-13.504820887454638,5.381413768805374
3262,hard,-10.167144806397939,-10.167144806397939,-10.167144806397939,4.385032653808594,1.7323052287101746,-13.407804253789104,5.397279972145557
3263,hard,-11.947488753781037,-11.947488753781037,-11.947488753781037,3.72505784034729,0.8432970345020294,-13.348248299566965,5.396622805056712
3264,hard,-6.012887484444793,-6.012887484444793,-6.012887484444793,3.8507025241851807,0.743932843208313,-13.191229514196463,5.494639873254783
3265,hard,-13.480909661559911,-13.480909661559911,-13.480909661559911,3.7345882654190063,0.8775644600391388,-13.296813938517005,5.4473234215328645
3266,hard,-13.95532268860314,-13.95532268860314,-13.95532268860314,3.7353861331939697,0.4252987653017044,-13.228261446274141,5.416331061443313
3267,hard,-10.483476477555683,-10.483476477555683,-10.483476477555683,3.4511951208114624,0.48045118153095245,-13.24840167841704,5.403953676822507
3268,hard,-4.996946762502981,-4.996946762502981,-4.996946762502981,3.164097547531128,0.6224747598171234,-12.95274172108016,5.443565319718071
3269,hard,-16.113295213299367,-16.113295213299367,-16.113295213299367,3.4514808654785156,0.6817568838596344,-12.723674676602982,5.042244071732816
3270,hard,-8.163876517843462,-8.163876517843462,-8.163876517843462,4.230626583099365,1.393748253583908,-12.645623628087392,5.082668083799638
3271,hard,-10.941342653391953,-10.941342653391953,-10.941342653391953,4.121041536331177,0.533085897564888,-12.589998512060669,5.085859185015543
3272,hard,-13.480638183923574,-13.480638183923574,-13.480638183923574,3.969233274459839,0.5201114863157272,-12.634196944980838,5.083762221403497
3273,hard,-12.05281468897305,-12.05281468897305,-12.05281468897305,3.3761932849884033,0.7447507083415985,-12.567386361480132,5.068689821390949
3274,hard,-16.505068682010116,-16.505068682010116,-16.505068682010116,4.014482378959656,0.4561334252357483,-12.597875224455864,5.088049923118651
3275,hard,-13.998664421959901,-13.998664421959901,-13.998664421959901,3.65045428276062,0.6671535670757294,-12.62255355804367,5.091866787936297
3276,hard,-18.67045860363772,-18.67045860363772,-18.67045860363772,3.4139559268951416,1.0185747742652893,-12.777817452767842,5.156446044705308
3277,hard,-9.301567177689584,-9.301567177689584,-9.301567177689584,3.0344955921173096,1.6221683621406555,-12.758026351833664,5.168070996104933
3278,hard,-11.619257339677414,-11.619257339677414,-11.619257339677414,3.0772781372070312,0.6944593191146851,-12.806533303513458,5.145267599300831
3279,hard,-13.221237112192563,-13.221237112192563,-13.221237112192563,3.657440662384033,0.48636315762996674,-12.860560124526394,5.134939300270123
3280,hard,-10.342170847398139,-10.342170847398139,-10.342170847398139,3.7847259044647217,1.2974483966827393,-12.565811164620943,4.833356716675342
3281,hard,-13.069704401172155,-13.069704401172155,-13.069704401172155,3.22582471370697,0.5928579568862915,-12.551260280622866,4.8306681926860024
3282,hard,-5.984702490620842,-5.984702490620842,-5.984702490620842,3.9124808311462402,1.5556803345680237,-12.476187461722201,4.903888061423087
3283,hard,-10.776266213925318,-10.776266213925318,-10.776266213925318,3.853672742843628,0.2937091588973999,-12.365416395338247,4.877894561790158
3284,hard,-11.83612107174132,-11.83612107174132,-11.83612107174132,3.7629685401916504,0.8798366487026215,-12.346033218968449,4.878036575387915
3285,hard,-10.197441482946639,-10.197441482946639,-10.197441482946639,4.183102369308472,0.7311796844005585,-12.229252097205446,4.857734897749915
3286,hard,-13.11468288705174,-13.11468288705174,-13.11468288705174,3.0931471586227417,0.46902821958065033,-12.280755126010222,4.853103430001855
3287,hard,-16.263261902428603,-16.263261902428603,-16.263261902428603,3.516792893409729,0.5231440663337708,-12.297486513349874,4.865596578742589
3288,hard,-13.637249850876302,-13.637249850876302,-13.637249850876302,3.560443162918091,1.0906124711036682,-12.467855592401143,4.757030369725035
3289,hard,-9.072834740501156,-9.072834740501156,-9.072834740501156,4.103533744812012,0.7118098437786102,-12.332893338363661,4.755683517292128
3290,hard,-8.392314077200403,-8.392314077200403,-8.392314077200403,3.4381930828094482,0.919440507888794,-12.032129203596623,4.508625828407345
3291,hard,-7.009613984216586,-7.009613984216586,-7.009613984216586,3.499170422554016,0.6412181705236435,-12.023178015049568,4.518327911349662
3292,hard,-11.500022849384887,-11.500022849384887,-11.500022849384887,4.014442443847656,2.7152310609817505,-11.656756068438659,3.717423845986105
3293,hard,-15.201512795286652,-15.201512795286652,-15.201512795286652,3.8727325201034546,1.3610601425170898,-11.754440927218102,3.745573504063885
3294,hard,-13.048362197815756,-13.048362197815756,-13.048362197815756,3.8910852670669556,1.1728727519512177,-11.773973562682063,3.749805998464404
3295,hard,-13.750841350348578,-13.750841350348578,-13.750841350348578,3.7393940687179565,0.6538441479206085,-11.929794911068736,3.664168142202469
3296,hard,-5.6209386048687335,-5.6209386048687335,-5.6209386048687335,3.5228432416915894,0.6275120377540588,-11.76889761003847,3.761713203372106
3297,hard,-14.04068795963769,-14.04068795963769,-14.04068795963769,3.7505606412887573,0.7254438400268555,-11.697085405517134,3.6809195452839845
